-0.331464	0.0352054
-0.486597	0.476669
-0.878385	0.798372
-0.709648	0.648261
-0.670208	0.667637
-0.564733	0.73703
-0.566341	0.412937
-0.876039	0.452675
-0.923597	0.544338
-0.919795	0.675514
-0.913635	0.657509
-0.758362	0.608743
-0.949874	0.697587
-0.927259	0.720444
-0.834646	0.71499
-0.617178	0.572019
0.150653	0.0809812
0.408824	0.0466621
0.29637	0.297828
0.449896	0.138856
0.412845	0.224036
0.106352	0.502559
0.276161	0.439248
0.119201	0.562967
0.0114723	0.644511
-0.405706	0.864667
-0.239134	0.8023
0.0618201	0.803132
-0.0620221	0.682729
0.0649103	0.535906
-0.0141234	0.56405
-0.224371	0.800388
-0.286549	0.707732
-0.305395	0.809291
-0.332703	0.438364
-0.276047	0.281541
-0.813179	0.378255
-0.883646	0.237368
-0.736187	0.279321
-0.641447	0.1441
-0.859357	0.427239
-0.850549	0.424149
-0.868224	0.171694
-0.846605	0.129745
-0.635024	0.451139
-0.753408	0.524299
-0.788431	0.291653
-0.903899	0.293042
-0.792654	0.616865
-0.763706	0.529606
-0.372675	0.660401
-0.519113	1.05289
-0.745023	1.28502
-0.63762	1.17039
-0.431363	1.21367
-0.330478	1.28944
-0.313034	1.32337
-0.420472	1.57664
-0.497878	1.59996
-0.661116	1.60741
-0.813944	1.37301
-0.881059	0.972535
-0.497721	0.771052
-0.00609561	0.577924
0.402494	0.600484
0.0931702	0.502926
-0.224328	0.531807
-0.421927	0.569789
-0.551479	0.671347
-0.680316	0.71493
-0.575825	0.732342
-0.486626	0.64057
-0.337149	0.545366
0.061435	-0.0590121
-0.00424704	-0.268114
-0.615271	-0.0935062
-0.440116	0.221506
-0.415371	-0.195248
-0.403569	-0.0407238
-0.634146	-0.151731
-0.552668	-0.142994
-0.626859	-0.270476
-0.209483	-0.23468
-0.1852	-0.321006
-0.0664037	-0.260897
-0.308265	-0.424908
-0.384581	-0.547466
-0.661259	-0.565138
-0.699162	-0.441623
-0.984303	-0.273602
-1.01998	-0.0995277
-1.03198	0.103846
-0.731912	0.42281
-0.599278	0.465776
-0.376754	0.188858
-0.323988	-0.493562
-0.218095	-0.277702
-0.191693	-0.101327
0.108761	0.149436
-0.0163558	0.122065
-0.0728049	0.162847
0.105407	0.244521
0.168292	0.417868
0.0277773	0.206272
0.355767	0.294019
0.370694	0.224492
-0.159586	0.348704
-0.638802	0.663665
-0.624798	0.874944
-0.345134	0.749869
-0.312309	0.667218
-0.321025	0.597924
-0.582721	0.419907
-0.787615	0.192497
-0.98338	0.170626
-0.913557	-0.0911715
-1.12307	-0.20191
-1.10976	-0.240244
-0.816366	0.21849
-0.476569	0.332238
-0.474731	0.528935
-0.237247	0.783574
-0.573228	0.975541
-0.379064	0.891489
-0.366212	0.567566
-0.43013	0.725524
-0.437766	0.371687
-0.206259	0.0917264
-0.343569	0.188357
-0.253051	-0.088779
-0.291982	-0.154553
-0.456368	-0.390234
-0.279176	-0.109405
-0.150635	0.249553
-0.301346	0.147656
-0.355077	0.351622
-0.397573	0.361354
-0.504133	0.407321
-0.307454	0.253107
-0.213118	0.198238
-0.400476	0.00849982
-0.926035	0.0982709
-0.867425	0.303486
-0.843177	0.344604
-0.668148	0.592806
-0.432105	0.579618
-0.340413	0.651014
-0.47354	0.816022
-0.439315	0.588144
-0.461206	0.435587
-0.221696	0.337977
-0.0594611	-0.0194618
-0.00697932	-0.07001
-0.00208531	-0.0872449
-0.220487	0.197489
-0.239484	0.191389
-0.354828	0.290688
-0.472151	0.0290711
-0.524544	0.124062
-0.704725	0.109213
-0.617427	0.249487
-0.777113	-0.0610334
-0.799342	-0.0566091
-0.757521	-0.106443
-0.818743	-0.177963
-0.880523	0.0691431
-0.812925	-0.0828424
-0.73945	-0.118068
-0.573897	-0.249532
-0.781163	-0.319386
-0.743946	-0.240283
-0.669724	-0.304489
-0.578436	-0.190266
-0.74768	-0.168537
-0.922109	-0.239646
-0.801428	-0.0959828
-0.654855	-0.374119
-0.902794	-0.385572
-0.697654	-0.401067
-0.537375	-0.325483
-0.465836	-0.326345
-0.541838	-0.354976
-0.822864	-0.405057
-0.816684	-0.286972
-0.846245	-0.322167
-0.767128	-0.403706
-0.842209	-0.412175
-0.787448	-0.597783
-0.623745	-0.446378
-0.673023	-0.43127
-0.543572	-0.377725
-0.472272	-0.5778
-0.543418	-0.448185
-0.648354	-0.400467
-0.525131	-0.335668
-0.520503	-0.376919
-0.504687	-0.5021
-0.267054	-0.314989
-0.342824	-0.413008
-0.367259	-0.251656
-0.577688	-0.225064
-0.378787	-0.20605
-0.412074	-0.265083
-0.41921	-0.202086
-0.249127	0.119228
-0.00550565	0.30423
-0.0686657	-0.159073
-0.170868	-0.148894
-0.245887	-0.354313
-0.290211	-0.287085
-0.299681	-0.335962
-0.270527	-0.172835
-0.770509	0.00488326
-0.691621	-0.254228
-0.351283	-0.228492
-0.684572	-0.304589
-0.528137	-0.423688
-0.491324	-0.362698
-0.420626	-0.267922
-1.23912	0.750293
-1.19258	0.550741
-0.634504	0.400826
-0.399137	0.631033
-0.510036	0.770765
-0.872037	0.640076
-1.01372	0.595607
-1.17885	0.271817
-1.04147	0.348784
-1.09466	0.350441
-0.975373	0.286764
-0.770384	0.208604
-0.630121	0.277263
-0.419601	0.193183
-0.387632	0.301686
-0.61565	0.165606
-0.00591829	0.150803
0.293695	0.0791066
0.376004	0.0808919
0.130976	0.191619
0.214183	-0.00682704
0.171774	0.0979258
0.126636	0.115849
-0.0631109	0.0200305
-0.178312	-0.00196508
-0.324709	-0.106225
-0.252322	-0.134479
-0.343415	-0.00647072
-0.291462	-0.24531
-0.455363	-0.18605
-0.29269	0.0488629
-0.587226	0.0691261
-0.800597	-0.15205
-0.766384	-0.0564938
-0.785753	-0.136036
-0.750746	-0.135715
-0.887936	-0.247423
-0.78911	-0.0874727
-0.638289	0.00275691
-0.347957	-0.137445
-0.424388	-0.00878339
-0.462317	0.223286
-0.764553	0.33115
-0.615653	0.487323
-0.896491	0.316882
-0.809906	0.36597
-0.873888	0.289968
-0.894767	0.170455
-1.05206	-0.196369
-0.961278	-0.0578414
-1.04253	0.137229
-1.13506	0.338772
-1.16987	0.107561
-1.18917	-0.0666878
-1.25567	-0.0622341
-1.35703	-0.111689
-1.19503	-0.167295
-1.28839	-0.00384682
-1.38948	-0.342388
-1.23588	-0.345627
-1.35203	-0.292952
-1.38287	-0.299556
-1.4065	-0.234162
-1.33669	-0.228143
-1.18825	-0.144864
-1.2689	-0.234291
-1.01214	-0.259615
-1.03717	-0.287589
-0.981743	-0.241786
-0.968479	-0.386852
-0.624789	-0.565842
-0.615241	-0.37383
-0.824766	-0.249669
-0.610248	-0.245087
-0.796872	-0.189308
-0.678691	-0.254299
-0.623733	-0.000820466
-0.934729	-0.391143
-0.740305	-0.399837
-0.892837	-0.419818
-0.882903	-0.458314
-0.662666	-0.273896
-0.777421	-0.0851761
-0.677853	-0.36788
-0.662212	-0.313019
-0.720717	-0.353985
-0.778059	-0.0432671
-0.433382	0.145315
-0.692476	-0.169075
-0.333978	-0.349534
0.194073	0.0593814
0.337567	0.204463
0.321056	0.368277
0.153645	0.258967
0.0396579	0.22904
0.139632	0.0197407
-0.212648	0.263555
-0.280629	0.168232
-0.409936	0.340728
-1.03658	0.413892
-0.789283	-0.185911
-0.345467	-0.0631363
-0.124564	-0.23284
-0.365509	-0.257294
-0.400773	-0.305054
-0.275574	-0.488682
-0.367365	-0.420734
-0.259938	-0.549564
-0.242704	-0.528005
-0.0249078	-0.0142457
-0.183882	0.224807
-0.271883	0.414011
-0.467472	0.31882
-0.156277	0.237607
-0.377232	0.177628
-0.463671	0.189896
-0.132192	0.0664241
-0.168183	0.227403
-0.307574	-0.059372
-0.602089	-0.161813
-0.66778	-0.229657
-0.458459	-0.143395
-0.49607	-0.0905938
-0.514696	-0.0762359
-0.433967	0.132624
-0.251844	0.217925
-0.252017	0.569829
-0.4842	0.735214
-0.0813003	0.4386
0.062524	0.415878
-0.0723788	0.530324
-0.076093	0.555702
-0.136182	0.438055
-0.131389	0.812717
-0.0531673	0.673645
-0.0483377	0.418216
0.210247	0.401798
0.0954791	0.488346
0.0461047	0.390914
0.0545862	0.43462
0.31549	0.444149
-0.654548	0.537012
-0.326482	0.86838
0.0212856	1.10481
-0.0939845	0.895202
-0.0714635	0.856926
-0.0797677	0.68367
0.117029	0.348625
0.191941	0.405349
0.0826948	0.2467
-0.0368697	0.370864
-0.207213	0.366881
-0.356069	0.51672
-0.566559	0.610638
-0.464559	0.58882
-0.560176	0.601349
-0.434354	0.493472
-0.611102	0.697297
-0.519307	0.756838
-0.323053	0.406229
-0.391692	0.485188
-0.407484	0.334739
-0.373143	0.250187
-0.452275	0.311321
